Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,,Annual Change (90-91),Annual Change (91-92),Annual Change (92-93),Annual Change (93-94),Annual Change (94-95),Annual Change (95-96),Annual Change (96-97),Annual Change (97-98),Annual Change (98-99),Annual Change (99-00),Annual Change (00-01),Annual Change (01-02),Annual Change (02-03),Annual Change (03-04),Annual Change (04-05),Annual Change (05-06),Annual Change (06-07),Annual Change (07-08),Annual Change (08-09),Annual Change (09-10),Annual Change (10-11),Annual Change (11-12),Annual Change (12-13),Annual Change (13-14),Annual Change (14-15),Annual Change (15-16),Annual Change (16-17),Annual Change (17-18),Annual Change (18-19),Annual Change (19-20)
Qatar,QAT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",45.23400116,45.76399994,45.66799927,45.97700119,46.0909996,46.25799942,46.09700012,44.99300003,44.68099976,44.72000122,44.60800171,45.10499954,45.40499878,45.96300125,45.9469986,46.7519989,47.85800171,49.04199982,49.08200073,49.32699966,51.0890007,52.23500061,53.57799911,55.05500031,56.62099838,58.20500183,58.25299835,58.3030014,58.30699921,58.38600159,57.34700012,57.21500015,,1.171682287,-0.20977334,0.676626801,0.247946604,0.362326307,-0.348046392,-2.394949972,-0.693441812,0.087288702,-0.250446128,1.114145028,0.665113048,1.228945021,-0.034816384,1.752019348,2.365680257,2.473981499,0.081564609,0.49916248,3.572082327,2.243144107,2.571070143,2.756730775,2.844424791,2.797554783,0.082461162,0.085837731,0.006856942,0.13549382,-1.779538651
Romania,ROU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",61.98199844,62.52600098,62.93999863,62.11299896,61.2820015,60.44599915,57.37799835,59.64599991,58.56299973,58.64599991,58.18700027,57.0909996,51.26900101,49.04800034,48.68700027,46.86500168,47.8429985,47.47499847,46.82899857,46.65499878,46.20399857,46.10300064,46.2519989,46.00299835,46.18999863,45.25600052,44.46099854,45.91199875,45.67300034,45.60200119,45.38299942,42.79499817,,0.877678272,0.662120788,-1.313949289,-1.337880123,-1.364189043,-5.075606056,3.952737324,-1.815713015,0.141728025,-0.782661451,-1.883583388,-10.19775207,-4.332053732,-0.73601382,-3.74226916,2.086838347,-0.769182622,-1.360716017,-0.371564184,-0.966670722,-0.218591308,0.323185603,-0.538356299,0.40649584,-2.022078666,-1.756677511,3.263534921,-0.520557631,-0.155451021,-0.480245964
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",57.79199982,57.79800034,57.93999863,56.05500031,54.11999893,53.57099915,52.73799896,51.74100113,51.07799911,54.45700073,54.55500031,53.41999817,54.43199921,54.18600082,54.66699982,55.14799881,55.52199936,56.12900162,56.06200027,56.20100021,55.88000107,56.13000107,56.06399918,55.7519989,55.67499924,55.49100113,55.60900116,55.65599823,55.86299896,55.31399918,55.13499832,54.48899841,,0.010382958,0.245680283,-3.253362731,-3.451969249,-1.014412042,-1.55494614,-1.890473383,-1.281386134,6.615375849,0.179957712,-2.080473155,1.894423572,-0.45193707,0.887681293,0.879870844,0.678176103,1.093264409,-0.119370274,0.247939671,-0.571162692,0.44738725,-0.117587548,-0.556507347,-0.138111038,-0.330486054,0.212647147,0.084513423,0.371928883,-0.982761034,-0.323608593
Rwanda,RWA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",83.57299805,83.70600128,83.9260025,84.2559967,84.66100311,85.02999878,85.0039978,84.93299866,84.86299896,84.79199982,84.72200012,84.65100098,84.57900238,84.5059967,84.43399811,84.36299896,84.29199982,84.22100067,84.15000153,84.07900238,84.00800323,83.93699646,83.86699677,83.79599762,83.72599792,83.76799774,83.83100128,83.87599945,83.91400146,83.96499634,82.29100037,82.50099945,,0.159146181,0.262826102,0.393196616,0.480685559,0.435850808,-0.030578592,-0.083524478,-0.082417548,-0.083663253,-0.082554598,-0.08380249,-0.085053449,-0.086316549,-0.085199393,-0.084088338,-0.084159106,-0.084229993,-0.084301,-0.084372126,-0.084443373,-0.084523822,-0.08339552,-0.084656836,-0.083535845,0.050163412,0.075211945,0.053677241,0.045307376,0.060770398,-1.993683135
South Asia,SAS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",29.40337296,29.55718756,29.5118097,29.61380551,29.7396054,29.50735215,29.5820706,29.66685437,29.77684881,29.73846692,29.73365057,29.9534359,30.17115114,30.4566708,30.74242084,31.0089381,30.0897714,29.20220339,28.35287673,27.59189408,26.8500262,25.80185124,24.78782209,24.5666097,24.3031362,24.16114861,23.82461152,23.76023192,23.35979481,23.86056254,21.43774775,21.99124721,,0.523118924,-0.15352565,0.345610163,0.424801471,-0.780956054,0.253219795,0.28660526,0.370765412,-0.128898438,-0.016195671,0.739180426,0.726845643,0.946333347,0.938218229,0.866936485,-2.964199222,-2.949733304,-2.908433491,-2.683969796,-2.688716786,-3.903813535,-3.930063538,-0.892423678,-1.072486193,-0.584235668,-1.392885309,-0.270223091,-1.685324924,2.143716307,-10.1540556
Saudi Arabia,SAU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",14.96399975,14.53199959,14.5010004,14.79500008,15.10599995,15.4289999,15.77999973,16.13999939,16.49900055,16.84499931,15.78999996,15.35000038,15.18400002,15.93299961,16.7159996,17.54199982,18.42099953,17.95199966,17.57900047,17.13500023,18.43600082,19.81200027,20.36000061,19.96299934,20.26499939,21.17499924,22.02099991,20.13899994,21.90500069,26.76300049,31.95700073,30.93700027,,-2.886929748,-0.213316712,2.027444064,2.10206062,2.138222927,2.274935734,2.281366684,2.224294754,2.097089233,-6.262982455,-2.78657113,-1.081435584,4.932821357,4.914328824,4.94137493,5.010829548,-2.546006594,-2.077758457,-2.525742262,7.592650001,7.463654747,2.76600206,-1.94990793,1.512798957,4.490500246,3.995280764,-8.546387436,8.769058806,22.17758343,19.40739136
Sudan,SDN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",23.5890007,24.42200089,25.2689991,26.12999916,27.00399971,27.88999939,28.79100037,28.7840004,28.77799988,28.77199936,28.76600075,28.76000023,28.75399971,28.75,28.74900055,28.75200081,28.77199936,28.79500008,28.81900024,28.84000015,28.8560009,28.8579998,28.9279995,29.00499916,29.08799934,29.1779995,29.26300049,29.35400009,29.45000076,29.54899979,28.22500038,28.65299988,,3.531307636,3.468176988,3.407337416,3.344816599,3.280994257,3.230552156,-0.024313047,-0.020846716,-0.020851063,-0.020848782,-0.02085976,-0.020864112,-0.0139101,-0.00347635,0.010436048,0.069555335,0.079941324,0.083348386,0.072868275,0.055481094,0.00692716,0.242565997,0.266176942,0.286158199,0.309406472,0.291318779,0.31097154,0.327044597,0.336159663,-4.480691105
Senegal,SEN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",32.1969986,32.2519989,32.31100082,32.38199997,32.47600174,32.59999847,32.67399979,32.77799988,32.90299988,33.0340004,33.1609993,33.25,33.3409996,33.43199921,33.51699829,33.5929985,33.63800049,33.70999908,33.78499985,33.86600113,33.95100021,34.04000092,34.13399887,34.23199844,34.33399963,34.43799973,34.45999908,34.49300003,34.53699875,34.5929985,33.25999832,33.50999832,,0.170824324,0.182940359,0.219736757,0.290290192,0.381810346,0.226997901,0.318296175,0.381353348,0.398141565,0.384449052,0.268389686,0.273683017,0.272936038,0.254244695,0.226751253,0.13396239,0.214039465,0.222488179,0.239755164,0.250986481,0.262144565,0.276139697,0.287102525,0.297970305,0.30290701,0.06388106,0.095765952,0.127558398,0.162144245,-3.853381438
Singapore,SGP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",46.89699936,47.45199966,48.01100159,48.56999969,49.22200012,50.04999924,50.63199997,51.13299942,51.17699814,51.72999954,52.1590004,52.63000107,51.66199875,52.38499832,52.84700012,53.54600143,54.19200134,54.80799866,57.25999832,56.88700104,58.08000183,58.83000183,59.79800034,60.12900162,61.35800171,62.56800079,62.51100159,62.13899994,62.06900024,62.26399994,59.92599869,59.40599823,,1.183445237,1.178036598,1.164312531,1.342393311,1.682172835,1.162838644,0.989491727,0.086047599,1.080566317,0.829307671,0.90300939,-1.839259547,1.39948045,0.881935316,1.322688725,1.20643912,1.13669416,4.473798942,-0.651409876,2.097141301,1.291322273,1.645416411,0.553532359,2.043938962,1.97203144,-0.091099613,-0.595097884,-0.112650179,0.314165999,-3.754980813
Solomon Islands,SLB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",84.28500366,84.18699646,83.89800262,83.86499786,83.68399811,83.53299713,83.56900024,83.69400024,83.72399902,83.82299805,84.40699768,84.78700256,84.98600006,84.85900116,84.78399658,84.68900299,84.54299927,84.38700104,84.23899841,84.47799683,84.34200287,84.02600098,83.96900177,83.95899963,83.97299957,83.97799683,83.96099854,83.93000031,83.89399719,83.88999939,83.0510025,83.05699921,,-0.116280712,-0.343276097,-0.03933915,-0.215822763,-0.180441877,0.043100468,0.149576996,0.035843405,0.118244499,0.696705734,0.450205425,0.234702834,-0.149435085,-0.088387297,-0.112041889,-0.172399861,-0.184519394,-0.175385572,0.28371469,-0.160981513,-0.374667285,-0.067835201,-0.011911701,0.016674733,0.005951024,-0.020241363,-0.036919797,-0.042896596,-0.004765302,-1.0001155
Sierra Leone,SLE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",64.72799683,64.64900208,64.59200287,64.56199646,64.55599976,64.55999756,64.52700043,64.54299927,64.58399963,64.61699677,64.61299896,64.61599731,64.63600159,64.66500092,65.91699982,64.9980011,64.06900024,63.12799835,62.1780014,61.2179985,60.24900055,59.27199936,58.28699875,57.29600143,56.29999924,56.41799927,56.53300095,56.65100098,56.77600098,56.91899872,56.21099854,56.08599854,,-0.122041087,-0.088167187,-0.0464553,-0.009288288,0.006192767,-0.0511108,0.024794025,0.063524111,0.051091805,-0.006186921,0.004640478,0.0309587,0.044865598,1.936130648,-1.394175586,-1.429276037,-1.468731974,-1.504874181,-1.543959081,-1.582864483,-1.621605639,-1.661831254,-1.700203023,-1.738345037,0.209591531,0.203838633,0.208727696,0.220649235,0.251863004,-1.243873222
El Salvador,SLV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",38.88600159,39.0870018,39.7179985,41.40499878,42.84899902,41.17200089,40.0890007,40.18999863,44.00500107,43.95299911,43.72999954,43.49700165,43.27000046,45.26699829,43.54499817,44.3409996,45.13100052,44.92399979,45.16600037,45.4070015,45.65200043,45.39500046,46.12900162,47.35900116,45.875,44.79700089,45.44400024,44.72900009,44.47399902,45.35200119,42.44599915,43.57899857,,0.516896069,1.614338975,4.247445335,3.487502202,-3.913739356,-2.630428835,0.251934254,9.492417447,-0.118172826,-0.507359173,-0.532810191,-0.521877788,4.615201784,-3.804096112,1.8279974,1.781648864,-0.458666393,0.538688854,0.533589707,0.539562014,-0.562954453,1.616920701,2.666434345,-3.133514482,-2.349861831,1.444291685,-1.573365348,-0.570102322,1.974192081,-6.407660011
Somalia,SOM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",21.71199989,21.62000084,21.55500031,21.50600052,21.44199944,21.33499908,21.20100021,21.06999969,20.94000053,20.82799911,20.74699974,20.63400078,20.57299995,20.54999924,20.54299927,20.54500008,20.5,20.45899963,20.43499947,20.44300079,20.48800087,20.50799942,20.57099915,20.65999985,20.75300026,20.83799934,20.91500092,20.97999954,21.04000092,21.1060009,20.83300018,20.90099907,,-0.423724458,-0.300650007,-0.227324452,-0.2975964,-0.499022264,-0.628070666,-0.617897823,-0.616987008,-0.534868272,-0.388896571,-0.544652064,-0.295632556,-0.111800502,-0.034063113,0.009739613,-0.219031765,-0.200001786,-0.117308609,0.039155017,0.220124613,0.097611038,0.307195861,0.432651332,0.450147206,0.409574921,0.369524782,0.310775156,0.285993206,0.313688127,-1.293474394
Serbia,SRB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",49.11100006,49.51800156,49.7159996,49.75500107,49.50899887,49.19499969,48.77099991,48.3219986,48.11299896,48.70600128,48.3219986,47.93199921,47.60200119,47.38100052,46.98400116,44.58800125,42.53099823,42.80899811,43.28499985,41.2480011,38.97399902,37.93299866,38.24900055,40.40000153,43.77999878,43.42399979,45.40599823,46.25500107,46.65399933,47.06200027,46.48300171,46.61800003,,0.82873795,0.399850641,0.078448518,-0.494427077,-0.63422647,-0.861875778,-0.920631755,-0.432514465,1.232519968,-0.788409386,-0.80708456,-0.688471213,-0.464267606,-0.837887243,-5.099608057,-4.61335553,0.653640614,1.111919831,-4.706015377,-5.512999454,-2.67101245,0.83305276,5.623678908,8.366329519,-0.813154415,4.56429268,1.869803267,0.862605667,0.874525125,-1.2302889
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",62.94285411,62.96194016,62.97851809,63.01929904,63.06954454,63.2053209,63.30504243,63.38143427,63.47414965,63.57079383,63.66645998,63.73251442,63.83358879,63.93529177,64.02364432,64.09402484,63.98270042,63.82627901,63.60684945,63.2473574,62.87736019,62.70603904,62.06912605,61.59766443,61.45073243,61.49242408,61.44915932,61.48055215,61.47732466,61.50473797,59.66311014,60.21985745,,0.030322821,0.02633008,0.064753758,0.079730331,0.215280381,0.157773953,0.120672603,0.146281611,0.152257539,0.150487577,0.103750761,0.158591537,0.159325175,0.138190584,0.109928954,-0.173689245,-0.244474522,-0.343791875,-0.565178212,-0.585000262,-0.272468739,-1.015712373,-0.759575088,-0.238535018,0.067845661,-0.070357874,0.051087485,-0.005249607,0.044590924,-2.994286117
South Sudan,SSD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.56700134,71.51699829,71.51399994,71.54100037,71.55400085,71.49900055,71.46499634,71.43800354,71.40599823,71.38500214,71.38999939,71.3710022,71.39399719,71.44799805,71.50800323,71.55799866,71.58699799,71.61499786,71.64900208,71.70400238,71.79399872,71.82800293,71.87999725,71.9509964,72.03500366,72.13600159,72.20700073,72.28099823,72.36299896,72.4509964,69.22799683,70.44000244,,-0.069868865,-0.004192503,0.037755443,0.018172081,-0.076865451,-0.047559002,-0.037770656,-0.044801518,-0.029403824,0.007000425,-0.026610439,0.032218961,0.075637808,0.083984422,0.069915842,0.040525628,0.039113077,0.047481969,0.076763533,0.125510899,0.047363585,0.072387261,0.098774552,0.116756219,0.140206732,0.09842401,0.102479672,0.11344715,0.121605569,-4.448523461
Sub-Saharan Africa,SSF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",62.94285411,62.96194016,62.97851809,63.01929904,63.06954454,63.2053209,63.30504243,63.38143427,63.47414965,63.57079383,63.66645998,63.73251442,63.83358879,63.93529177,64.02364432,64.09402484,63.98270042,63.82627901,63.60684945,63.2473574,62.87736019,62.70603904,62.06912605,61.59766443,61.45073243,61.49242408,61.44915932,61.48055215,61.47732466,61.50473797,59.66311014,60.21985745,,0.030322821,0.02633008,0.064753758,0.079730331,0.215280381,0.157773953,0.120672603,0.146281611,0.152257539,0.150487577,0.103750761,0.158591537,0.159325175,0.138190584,0.109928954,-0.173689245,-0.244474522,-0.343791875,-0.565178212,-0.585000262,-0.272468739,-1.015712373,-0.759575088,-0.238535018,0.067845661,-0.070357874,0.051087485,-0.005249607,0.044590924,-2.994286117
Small states,SST,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",49.74934861,49.56493512,49.36493131,49.20906315,49.21222143,49.15681089,49.05236518,48.94766337,48.88498781,48.91589273,48.9748299,48.91701712,48.94968563,49.27644078,49.72744621,50.0252259,50.37456315,50.51674112,50.82059465,50.80710067,50.74051813,50.78003946,51.0431954,51.57401327,51.62437388,51.79379585,51.96457715,52.10291808,52.07229686,52.23190675,50.5366837,50.85776209,,-0.370685231,-0.403518761,-0.315746744,0.006418095,-0.112595089,-0.212474535,-0.213449064,-0.128046071,0.063219665,0.120486739,-0.118045896,0.066783529,0.667532682,0.915255683,0.598823629,0.69832218,0.282241593,0.601490749,-0.026552186,-0.131049662,0.077889096,0.518227129,1.039938557,0.09764726,0.32818213,0.329733108,0.266221605,-0.058770645,0.306515945,-3.245569913
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",36.70100021,36.76499939,36.83300018,36.91600037,37.02199936,37.15299988,37.26300049,37.40200043,37.54899979,37.68500137,37.79800034,37.86600113,37.91799927,37.93399811,37.91899872,37.87200165,37.88399887,37.88100052,37.87200165,37.85699844,37.84400177,37.83399963,37.81800079,37.80599976,37.81700134,37.85200119,37.91600037,37.99900055,38.10200119,38.2179985,36.77700043,37.13700104,,0.174379923,0.184960682,0.225341902,0.287135637,0.353845068,0.296074639,0.373024011,0.393025393,0.362197629,0.299851289,0.179905796,0.137321441,0.042193261,-0.039540756,-0.123940694,0.031678344,-0.007914561,-0.023755631,-0.039615557,-0.034330967,-0.026429912,-0.042286939,-0.031733665,0.029100108,0.092550562,0.169077391,0.218905429,0.271061447,0.304438903,-3.770469762
Suriname,SUR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",33.25400162,33.3390007,33.16699982,32.31000137,32.41199875,32.26300049,32.37900162,32.5019989,32.62799835,32.75500107,33.45800018,34.17100143,34.88000107,35.5909996,36.30599976,37.02999878,37.75799942,38.49300003,39.23300171,39.97499847,40.7179985,41.46300125,42.20800018,42.95500183,43.70299911,44.45299911,45.20399857,45.34400177,45.58800125,45.44300079,42.66699982,43.44900131,,0.255605582,-0.515914939,-2.583888951,0.3156836,-0.459700933,0.359548484,0.379867438,0.387666774,0.389244583,2.146234444,2.131033676,2.07485764,2.038413169,2.008935294,1.994158068,1.96597533,1.946608988,1.922431813,1.891256679,1.858661811,1.829664458,1.796780043,1.769810568,1.741350837,1.716129362,1.689423584,0.309714204,0.538107515,-0.318067153,-6.108753665
Slovak Republic,SVK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",59.19200134,59.70399857,57.43299866,55.1269989,51.36299896,51.49300003,52.27899933,51.74200058,51.13499832,51.62400055,52.26800156,52.86000061,52.37599945,52.65800095,52.55799866,51.31299973,50.72999954,50.61000061,51.00899887,50.31600189,50.81800079,50.16799927,50.70500183,51.05099869,51.10200119,51.96699905,52.56999969,52.69599915,52.30099869,52.31499863,51.94100189,54.74300003,,0.864977043,-3.80376518,-4.015112931,-6.827870216,0.253102566,1.526419703,-1.027178706,-1.173132564,0.956296556,1.247483729,1.132622324,-0.915628366,0.538417402,-0.189909011,-2.368809627,-1.136164688,-0.236544319,0.788378296,-1.358577886,0.997692349,-1.279077326,1.07040857,0.68237224,0.099905004,1.692688826,1.160353016,0.239679383,-0.749583392,0.026768015,-0.714893901
Slovenia,SVN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",51.21300125,51.22399902,51.25500107,51.23400116,51.20999908,51.20100021,51.19400024,52.3730011,53.37900162,51.42599869,51.4090004,51.11899948,51.9070015,50.18199921,52.83599854,52.90200043,53.27600098,53.33499908,53.56999969,53.62599945,53.24900055,52.31299973,52.20899963,51.58599854,52.20199966,51.87900162,52.00099945,53.80400085,53.75099945,53.25400162,53.2179985,53.76300049,,0.021474571,0.0605225,-0.040971433,-0.046847942,-0.017572488,-0.013671548,2.303005916,1.920838023,-3.65874758,-0.033053886,-0.564105338,1.541505159,-3.323255513,5.2887477,0.124918415,0.706968633,0.110740496,0.440612383,0.104535666,-0.703015152,-1.757781018,-0.198803533,-1.193282965,1.194124659,-0.618746502,0.235158406,3.467243751,-0.098508295,-0.924629939,-0.067606399
Sweden,SWE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",63.13600159,62.47299957,61.10599899,59.45700073,58.62099838,59.09199905,59.26499939,58.68700027,58.14599991,58.8390007,58.35900116,58.49300003,58.5909996,58.7120018,58.40100098,58.82300186,59.22000122,59.67399979,59.78900146,59.34400177,58.93700027,59.47100067,59.72100067,60.20299911,60.39899826,60.68999863,60.74300003,60.99599838,61.1590004,61.18799973,60.62799835,61.65100098,,-1.050117203,-2.188146222,-2.698586534,-1.406062095,0.803467502,0.292764399,-0.975279036,-0.921840209,1.191828835,-0.815784661,0.229611316,0.167540685,0.206520111,-0.529705707,0.72259187,0.674904963,0.766630456,0.192716558,-0.744283537,-0.68583426,0.906052894,0.42037295,0.807083669,0.325563757,0.481796676,0.087331364,0.416506185,0.267233947,0.047416289,-0.915214382
Eswatini,SWZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",43.88600159,43.99900055,44.0890007,44.1780014,44.30099869,44.47600174,44.5870018,44.75999832,44.98300171,45.22100067,45.45600128,45.64300156,45.79100037,45.91500092,46.03699875,46.16400146,46.28099823,46.38800049,46.48199844,46.56000137,46.625,46.66699982,46.72999954,46.79700089,46.84799957,46.8769989,47.02700043,47.12200165,47.19400024,47.29100037,44.88399887,45.62200165,,0.257482929,0.204550448,0.201865999,0.278412966,0.395031843,0.249572931,0.387997654,0.498220277,0.52908644,0.519671407,0.411387428,0.324253017,0.270796769,0.26570365,0.275870972,0.253437227,0.231201276,0.202634204,0.167813201,0.139601857,0.090080036,0.134998448,0.143379721,0.108978539,0.06190089,0.31998961,0.202014204,0.152791888,0.205534859,-5.089766503
Syrian Arab Republic,SYR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",19.06299973,19.27099991,19.53499985,19.75,20.09199905,20.47100067,19.02700043,17.70700073,16.49399948,18.56800079,20.8409996,20.16699982,19.50600052,18.86599922,17.58499908,16.37599945,15.25399971,14.11800003,14.80500031,13.17000008,12.96800041,14.93000031,15.11400032,15.34599972,15.59200001,15.81000042,15.98600006,16.13100052,16.24699974,16.35400009,15.43000031,15.71500015,,1.091119898,1.369933788,1.100589477,1.73164078,1.886331054,-7.053882061,-6.937508095,-6.850404931,12.57427778,12.2414838,-3.234008921,-3.277628324,-3.281048293,-6.789993587,-6.875175984,-6.851488631,-7.447224998,4.866130282,-11.04356768,-1.533786356,15.12954836,1.232418027,1.534996641,1.603025508,1.398155541,1.113217184,0.907046523,0.719107421,0.658585294,-5.649992547
Chad,TCD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",64.56199646,64.48000336,64.41500092,64.36499786,63.77000046,63.16999817,62.56600189,61.95700073,61.34400177,60.72700119,60.10499954,59.48099899,58.85200119,58.21900177,57.58200073,56.94300079,56.30099869,55.65599823,55.00999832,54.36000061,53.70800018,53.05699921,52.40299988,51.7480011,51.0909996,50.43299866,49.77700043,49.11999893,48.4620018,48.54899979,46.44300079,46.91400146,,-0.12699902,-0.100810233,-0.077626409,-0.924411444,-0.940884875,-0.956144205,-0.973373943,-0.989394185,-1.005804255,-1.024258791,-1.038184101,-1.057476864,-1.075578413,-1.094146272,-1.109721668,-1.127446915,-1.145628804,-1.160701324,-1.18159922,-1.199412104,-1.212111742,-1.232635351,-1.249926113,-1.269617147,-1.287899926,-1.300732154,-1.319889687,-1.339570736,0.179517937,-4.33788338
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",68.98866524,68.66568424,68.52496694,68.19655464,68.09979121,67.88503136,67.70746796,67.32942342,67.15596666,66.87616256,66.66671252,66.03648828,65.27683998,64.7190764,64.07146255,63.51691241,62.97524412,62.9320717,62.43960656,61.91058994,61.43873365,61.69060408,61.5894171,61.31787951,61.30811035,61.24616515,61.06802373,60.81848789,60.81371376,60.7862101,59.54695239,59.4345648,,-0.468165315,-0.204931036,-0.479259324,-0.141889036,-0.315360506,-0.261564881,-0.558349848,-0.257624009,-0.416648156,-0.313190871,-0.945335718,-1.150346299,-0.85445861,-1.000653735,-0.865518146,-0.852793794,-0.068554599,-0.782534438,-0.847245287,-0.762157631,0.409953797,-0.164023325,-0.440883519,-0.015931982,-0.101039169,-0.290861335,-0.408619482,-0.007849795,-0.045226084,-2.03871521
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",53.27444795,53.39014276,53.41818709,51.98771838,51.75134746,51.32906576,50.63314119,49.96883402,49.55776249,50.7452004,50.22836867,49.75727291,49.68347365,49.05951377,48.57616033,48.47035182,48.35488671,48.52176396,48.53797644,48.64163201,48.66980268,48.86335122,48.84157729,48.79707097,48.80892909,48.8144736,48.81110072,48.93117904,48.92300597,48.69872773,47.45086408,47.34642726,,0.217167543,0.052527162,-2.677868317,-0.454666846,-0.815982037,-1.35580994,-1.312000702,-0.822655841,2.396068454,-1.018483959,-0.937907752,-0.148318548,-1.255870078,-0.985238948,-0.217819821,-0.238218023,0.345109373,0.033412811,0.213555613,0.057914719,0.397676856,-0.044560856,-0.091123834,0.024300882,0.011359612,-0.006909587,0.246006175,-0.016703202,-0.458431025,-2.562415295
Togo,TGO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",54.04000092,54.05500031,54.09999847,54.16799927,54.24700165,54.32899857,54.49399948,54.65399933,54.81000137,54.9659996,55.1230011,55.1570015,55.20000076,55.24499893,55.2820015,55.30599976,55.29199982,55.28099823,55.27399826,55.27600098,55.29199982,55.30699921,55.34000015,55.39300156,55.46500015,55.55599976,55.65200043,55.76399994,55.89199829,56.03499985,55.5019989,55.48799896,,0.027756087,0.083245155,0.125694631,0.14584696,0.151154746,0.303706897,0.293610029,0.285435735,0.284616358,0.28563384,0.061680961,0.07795795,0.081518421,0.066979028,0.043410622,-0.025313599,-0.019897249,-0.012662524,0.003623252,0.028943556,0.027127595,0.059668661,0.09577413,0.129977785,0.164066714,0.172799827,0.20124975,0.229535816,0.255853361,-0.951192911
Thailand,THA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",65.61399841,65.48500061,65.37000275,65.26499939,65.17900085,66.08799744,67.01100159,67.51399994,65.8769989,64.27700043,64.99299622,65.15200043,65.15399933,65.15599823,65.2539978,66.28299713,65.09700012,65.94100189,65.76000214,64.67500305,63.68899918,65.92299652,65.30999756,62.10100174,61.53900146,61.11399841,60.19200134,59.40399933,59.66600037,59.02000046,59.20500183,58.99200058,,-0.196601039,-0.175609472,-0.160629268,-0.131768231,1.394615705,1.396629019,0.750620555,-2.424683827,-2.42876649,1.113922218,0.244648225,0.003068058,0.003067964,0.150407599,1.576913849,-1.789292972,1.296529438,-0.274487422,-1.649937727,-1.524551727,3.507665961,-0.929871205,-4.913483294,-0.904977792,-0.6906239,-1.5086512,-1.309147389,0.441049493,-1.082693501,0.313455391
Tajikistan,TJK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",31.43099976,31.41399956,31.39299965,31.37000084,31.34799957,31.32799911,31.31500053,31.3029995,31.29299927,31.2840004,31.27400017,31.26600075,31.25799942,31.25099945,31.55200005,30.93400002,30.29199982,29.59199905,28.90699959,28.6970005,29.20400047,29.71899986,30.23999977,30.76499939,31.29400063,31.82799911,32.36600113,31.79599953,31.27700043,30.79700089,30.39100075,30.20999908,,-0.054087361,-0.066848885,-0.07326095,-0.070134733,-0.063801385,-0.041491896,-0.038323607,-0.031946552,-0.028756818,-0.031965953,-0.0255785,-0.025591145,-0.02239417,0.9631711,-1.958671493,-2.075386947,-2.310843679,-2.314813084,-0.726464481,1.766735061,1.763454942,1.753086951,1.736109863,1.719490481,1.706392531,1.690341929,-1.761112224,-1.632277983,-1.534672557,-1.318310633
